doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,createdAt,updatedAt,inDataCite,inOpenAire,openAireBestAccessRight,openAireIndicatorsDownloads,openAireIndicatorsViews,titleWordCount,referencedByDOI
10.6084/m9.figshare.c.7563977,figshare.ars,2024,Collection,Impact of perinatal factors on T cells and transcriptomic changes in preterm infant brain injury,figshare,0,1,0,1,0,2024-11-30T04:37:53Z,2024-11-30T04:37:54Z,1,1,OPEN,,,15,
10.6084/m9.figshare.c.7563977.v1,figshare.ars,2024,Collection,Impact of perinatal factors on T cells and transcriptomic changes in preterm infant brain injury,figshare,0,1,0,1,0,2024-11-30T04:37:53Z,2024-11-30T04:37:54Z,1,1,OPEN,,,15,
10.48335/9789189864092,snd.nordicom,2024,Report,Koncentrerad mångfald i global konkurrens:  En analys av den svenska nyhetsmarknadens ägarkonsolidering och strukturutveckling 2014–2024,"Nordicom, University of Gothenburg",1,0,0,1,0,2024-12-03T13:02:42Z,2024-12-11T07:42:54Z,1,,,,,15,
10.5281/zenodo.14267340,cern.zenodo,2024,Dataset,"Data used in ""BIOPERIANT12: a mesoscale resolving coupled physics-biogeochemical model for the Southern Ocean""",Zenodo,0,1,0,1,0,2024-12-03T23:23:17Z,2024-12-03T23:23:18Z,1,1,,,,14,
10.5281/zenodo.14281478,cern.zenodo,2024,Dataset,AnDi 2 Benchmark dataset,Zenodo,0,1,0,0,1,2024-12-05T09:53:46Z,2024-12-05T09:53:47Z,1,1,,,,4,
10.5281/zenodo.14281479,cern.zenodo,2024,Dataset,AnDi 2 Benchmark dataset,Zenodo,0,1,0,1,0,2024-12-05T09:53:46Z,2024-12-05T09:53:47Z,1,1,,,,4,
10.6084/m9.figshare.c.7573458,figshare.ars,2024,Collection,Values of welfare technologies: a qualitative study of how employees in Swedish care for older adults understand and justify the use of new technology,figshare,0,1,0,1,0,2024-12-06T04:28:36Z,2024-12-06T04:28:36Z,1,1,OPEN,,,24,
10.6084/m9.figshare.c.7573458.v1,figshare.ars,2024,Collection,Values of welfare technologies: a qualitative study of how employees in Swedish care for older adults understand and justify the use of new technology,figshare,0,1,0,1,0,2024-12-06T04:28:36Z,2024-12-06T04:28:36Z,1,1,OPEN,,,24,
10.6084/m9.figshare.27978354.v1,figshare.ars,2024,Text,Additional file 1 of Values of welfare technologies: a qualitative study of how employees in Swedish care for older adults understand and justify the use of new technology,figshare,0,1,0,1,0,2024-12-06T04:30:18Z,2024-12-06T04:30:19Z,1,,,,,28,
10.6084/m9.figshare.27978420,figshare.ars,2024,Text,Additional file 1 of Information access and COVID-19 vaccination hesitancy among foreign-born persons in Sweden – a focus group interview-study,figshare,0,1,0,1,0,2024-12-06T04:31:03Z,2024-12-18T04:20:24Z,1,,,,,20,
10.6084/m9.figshare.27978420.v1,figshare.ars,2024,Text,Additional file 1 of Information access and COVID-19 vaccination hesitancy among foreign-born persons in Sweden – a focus group interview-study,figshare,0,1,0,1,0,2024-12-06T04:31:04Z,2024-12-18T04:20:28Z,1,,,,,20,
10.6084/m9.figshare.27978354,figshare.ars,2024,Text,Additional file 1 of Values of welfare technologies: a qualitative study of how employees in Swedish care for older adults understand and justify the use of new technology,figshare,0,1,0,1,0,2024-12-06T05:14:35Z,2024-12-06T05:14:36Z,1,,,,,28,
10.6084/m9.figshare.c.7573488.v1,figshare.ars,2024,Collection,Information access and COVID-19 vaccination hesitancy among foreign-born persons in Sweden – a focus group interview-study,figshare,0,1,0,1,0,2024-12-06T05:23:08Z,2024-12-18T04:20:11Z,1,1,OPEN,,,16,
10.6084/m9.figshare.c.7573488,figshare.ars,2024,Collection,Information access and COVID-19 vaccination hesitancy among foreign-born persons in Sweden – a focus group interview-study,figshare,0,1,0,1,0,2024-12-06T05:23:11Z,2024-12-18T04:20:11Z,1,1,OPEN,,,16,
10.5281/zenodo.14330485,cern.zenodo,2024,Dataset,Dataset for a requirements modeling language and the Desiree framework,Zenodo,0,1,0,1,0,2024-12-10T12:00:04Z,2024-12-10T12:00:08Z,1,1,RESTRICTED,,,10,10.3233/978-1-61499-438-1-344
10.5281/zenodo.14330484,cern.zenodo,2024,Dataset,Dataset for a requirements modeling language and the Desiree framework,Zenodo,0,1,0,0,1,2024-12-10T12:00:05Z,2024-12-10T12:00:08Z,1,1,RESTRICTED,,,10,10.3233/978-1-61499-438-1-344
10.5281/zenodo.14359660,cern.zenodo,2024,Text,ERC Data Management Plan - WHIRLS,Zenodo,0,1,0,0,1,2024-12-10T13:43:48Z,2024-12-10T13:43:49Z,1,,,,,6,
10.5281/zenodo.14359661,cern.zenodo,2024,Text,ERC Data Management Plan - WHIRLS,Zenodo,0,1,0,1,0,2024-12-10T13:43:48Z,2024-12-10T13:43:49Z,1,,,,,6,
10.6084/m9.figshare.28004809,figshare.ars,2024,Text,Additional file 1 of It is a matter of convenience: why welfare technologies have become domesticated in Swedish eldercare,figshare,0,1,0,1,0,2024-12-11T04:20:23Z,2024-12-11T04:20:28Z,1,,,,,19,
10.6084/m9.figshare.28004809.v1,figshare.ars,2024,Text,Additional file 1 of It is a matter of convenience: why welfare technologies have become domesticated in Swedish eldercare,figshare,0,1,0,1,0,2024-12-11T04:20:23Z,2024-12-11T04:20:29Z,1,,,,,19,
10.6084/m9.figshare.28004812,figshare.ars,2024,Text,Additional file 2 of It is a matter of convenience: why welfare technologies have become domesticated in Swedish eldercare,figshare,0,1,0,1,0,2024-12-11T04:20:24Z,2024-12-11T04:20:29Z,1,,,,,19,
10.6084/m9.figshare.28004812.v1,figshare.ars,2024,Text,Additional file 2 of It is a matter of convenience: why welfare technologies have become domesticated in Swedish eldercare,figshare,0,1,0,1,0,2024-12-11T04:20:24Z,2024-12-11T04:20:29Z,1,,,,,19,
10.6084/m9.figshare.c.7579183,figshare.ars,2024,Collection,It is a matter of convenience: why welfare technologies have become domesticated in Swedish eldercare,figshare,0,1,0,1,0,2024-12-11T04:20:26Z,2024-12-11T04:20:29Z,1,1,OPEN,,,15,
10.6084/m9.figshare.c.7579183.v1,figshare.ars,2024,Collection,It is a matter of convenience: why welfare technologies have become domesticated in Swedish eldercare,figshare,0,1,0,1,0,2024-12-11T04:20:29Z,2024-12-11T04:20:31Z,1,1,OPEN,,,15,
10.5878/7rbh-gy93,snd.snd,2024,Dataset,The Arabic E-Book Corpus,University of Gothenburg,1,1,0,1,0,2024-12-11T09:16:04Z,2025-09-22T09:46:25Z,1,1,OPEN,,,4,10.1016/j.dib.2025.111456
10.5878/nxy4-j304,snd.snd,2024,Dataset,The Arabic E-Book Corpus,University of Gothenburg,1,1,0,0,1,2024-12-11T09:16:05Z,2025-09-22T10:36:13Z,1,1,OPEN,,,4,10.1016/j.dib.2025.111456
10.48335/9789189864108,snd.nordicom,2024,Report,Mediebarometern 2023: Tema digitala morgontidningsprenumeranter,"Nordicom, Göteborgs universitet",1,0,0,1,0,2024-12-11T11:33:19Z,2024-12-17T16:14:08Z,1,,,,,5,
10.5281/zenodo.14387075,cern.zenodo,2024,Text,Climate Futures are Political Futures: Integrating Political Development Into the Shared Socioeconomic Pathways (SSPs),Zenodo,0,1,0,1,0,2024-12-11T15:24:51Z,2024-12-11T15:24:54Z,1,,,,,14,
10.5281/zenodo.14387074,cern.zenodo,2024,Text,Climate Futures are Political Futures: Integrating Political Development Into the Shared Socioeconomic Pathways (SSPs),Zenodo,0,1,0,0,1,2024-12-11T15:24:52Z,2024-12-11T15:24:54Z,1,,,,,14,
10.6084/m9.figshare.28022176,figshare.ars,2024,Text,Additional file 1 of CSF levels of brain-derived proteins correlate with brain ventricular volume in cognitively healthy 70-year-olds,figshare,0,1,0,1,0,2024-12-13T04:31:09Z,2024-12-13T04:36:33Z,1,,,,,18,
10.6084/m9.figshare.28022176.v1,figshare.ars,2024,Text,Additional file 1 of CSF levels of brain-derived proteins correlate with brain ventricular volume in cognitively healthy 70-year-olds,figshare,0,1,0,1,0,2024-12-13T04:31:09Z,2024-12-13T04:31:11Z,1,,,,,18,
10.6084/m9.figshare.c.7582783,figshare.ars,2024,Collection,CSF levels of brain-derived proteins correlate with brain ventricular volume in cognitively healthy 70-year-olds,figshare,0,1,0,1,0,2024-12-13T04:31:10Z,2024-12-13T04:39:51Z,1,,,,,14,
10.6084/m9.figshare.c.7582783.v1,figshare.ars,2024,Collection,CSF levels of brain-derived proteins correlate with brain ventricular volume in cognitively healthy 70-year-olds,figshare,0,1,0,1,0,2024-12-13T04:31:11Z,2024-12-13T04:31:14Z,1,,,,,14,
10.5281/zenodo.14441754,cern.zenodo,2024,Other,OCEAN:ICE News - December 2024,Zenodo,0,0,1,1,0,2024-12-13T13:06:34Z,2024-12-13T13:06:36Z,1,,,,,5,
10.5281/zenodo.14441753,cern.zenodo,2024,Other,OCEAN:ICE News - December 2024,Zenodo,0,0,1,0,1,2024-12-13T13:06:35Z,2024-12-13T13:06:36Z,1,,,,,5,
10.5281/zenodo.14271671,cern.zenodo,2024,Image,Split-Transformer with Integrated Convolutions for Genotype Imputation (STICI) SOURCE DATA FILES,Nature Communications,0,1,0,0,1,2024-12-13T18:28:57Z,2025-01-15T07:24:18Z,1,,,,,11,
10.5281/zenodo.14451446,cern.zenodo,2024,Image,Split-Transformer with Integrated Convolutions for Genotype Imputation (STICI) SOURCE DATA FILES,Nature Communications,0,1,0,1,0,2024-12-13T18:28:57Z,2025-01-15T07:24:17Z,1,,,,,11,
10.6084/m9.figshare.28028295,figshare.ars,2024,Text,Additional file 1 of Tyro3 and Gas6 are associated with white matter and myelin integrity in multiple sclerosis,figshare,0,1,0,1,0,2024-12-14T04:23:10Z,2024-12-14T04:23:12Z,1,,,,,18,
10.6084/m9.figshare.28028295.v1,figshare.ars,2024,Text,Additional file 1 of Tyro3 and Gas6 are associated with white matter and myelin integrity in multiple sclerosis,figshare,0,1,0,1,0,2024-12-14T04:23:10Z,2024-12-14T04:23:12Z,1,,,,,18,
10.6084/m9.figshare.c.7584123,figshare.ars,2024,Collection,Tyro3 and Gas6 are associated with white matter and myelin integrity in multiple sclerosis,figshare,0,1,0,1,0,2024-12-14T04:23:11Z,2024-12-14T04:23:13Z,1,,,,,14,
10.6084/m9.figshare.c.7584123.v1,figshare.ars,2024,Collection,Tyro3 and Gas6 are associated with white matter and myelin integrity in multiple sclerosis,figshare,0,1,0,1,0,2024-12-14T04:23:11Z,2024-12-14T04:23:13Z,1,,,,,14,
10.5281/zenodo.14475179,cern.zenodo,2024,Dataset,Stochastic dynamics of gross soil nitrogen transformations in Amazon forests – high local variation but lack of basin-wide patterns,Zenodo,0,1,0,1,0,2024-12-14T14:46:25Z,2024-12-14T14:46:27Z,1,1,,,,19,
10.5281/zenodo.14475178,cern.zenodo,2024,Dataset,Stochastic dynamics of gross soil nitrogen transformations in Amazon forests – high local variation but lack of basin-wide patterns,Zenodo,0,1,0,0,1,2024-12-14T14:46:26Z,2024-12-14T14:46:27Z,1,1,,,,19,
10.5281/zenodo.14502260,cern.zenodo,2024,Dataset,"Towards enhanced healthcare: A mixed methods exploration of responsiveness in Gamo Gofa zone hospitals, southern Ethiopia",Zenodo,0,1,0,0,1,2024-12-16T17:23:46Z,2024-12-27T14:58:12Z,1,,,,,16,
10.5281/zenodo.14505558,cern.zenodo,2024,JournalArticle,Two minimal-variable symplectic integrators for stochastic spin systems,Zenodo,0,1,0,0,1,2024-12-17T09:33:45Z,2025-05-06T07:59:56Z,1,,,,,8,
10.5281/zenodo.14505559,cern.zenodo,2024,JournalArticle,Two minimal-variable symplectic integrators for stochastic spin systems,Zenodo,0,1,0,1,0,2024-12-17T09:33:45Z,2025-05-06T07:59:56Z,1,,,,,8,
10.6084/m9.figshare.28051029,figshare.ars,2024,Text,Additional file 1 of Stereotactic body radiotherapy as metastasis-directed therapy in oligometastatic prostate cancer: a systematic review and meta-analysis of randomized controlled trials,figshare,0,1,0,1,0,2024-12-18T04:20:12Z,2024-12-18T04:20:32Z,1,,,,,23,
10.6084/m9.figshare.28051029.v1,figshare.ars,2024,Text,Additional file 1 of Stereotactic body radiotherapy as metastasis-directed therapy in oligometastatic prostate cancer: a systematic review and meta-analysis of randomized controlled trials,figshare,0,1,0,1,0,2024-12-18T04:20:12Z,2024-12-18T04:20:13Z,1,,,,,23,
10.6084/m9.figshare.28051032,figshare.ars,2024,Text,Additional file 2 of Stereotactic body radiotherapy as metastasis-directed therapy in oligometastatic prostate cancer: a systematic review and meta-analysis of randomized controlled trials,figshare,0,1,0,1,0,2024-12-18T04:20:18Z,2024-12-18T04:20:34Z,1,,,,,23,
10.6084/m9.figshare.28051032.v1,figshare.ars,2024,Text,Additional file 2 of Stereotactic body radiotherapy as metastasis-directed therapy in oligometastatic prostate cancer: a systematic review and meta-analysis of randomized controlled trials,figshare,0,1,0,1,0,2024-12-18T04:20:20Z,2024-12-18T04:20:34Z,1,,,,,23,
10.6084/m9.figshare.c.7589139.v1,figshare.ars,2024,Collection,Stereotactic body radiotherapy as metastasis-directed therapy in oligometastatic prostate cancer: a systematic review and meta-analysis of randomized controlled trials,figshare,0,1,0,1,0,2024-12-18T04:20:20Z,2024-12-18T04:20:20Z,1,1,OPEN,,,19,
10.6084/m9.figshare.28051035,figshare.ars,2024,Text,Additional file 3 of Stereotactic body radiotherapy as metastasis-directed therapy in oligometastatic prostate cancer: a systematic review and meta-analysis of randomized controlled trials,figshare,0,1,0,1,0,2024-12-18T04:20:21Z,2024-12-18T04:20:22Z,1,,,,,23,
10.6084/m9.figshare.28051035.v1,figshare.ars,2024,Text,Additional file 3 of Stereotactic body radiotherapy as metastasis-directed therapy in oligometastatic prostate cancer: a systematic review and meta-analysis of randomized controlled trials,figshare,0,1,0,1,0,2024-12-18T04:20:22Z,2024-12-18T04:20:35Z,1,,,,,23,
10.6084/m9.figshare.28051038,figshare.ars,2024,Text,Additional file 4 of Stereotactic body radiotherapy as metastasis-directed therapy in oligometastatic prostate cancer: a systematic review and meta-analysis of randomized controlled trials,figshare,0,1,0,1,0,2024-12-18T04:20:23Z,2024-12-18T04:20:24Z,1,,,,,23,
10.6084/m9.figshare.28051038.v1,figshare.ars,2024,Text,Additional file 4 of Stereotactic body radiotherapy as metastasis-directed therapy in oligometastatic prostate cancer: a systematic review and meta-analysis of randomized controlled trials,figshare,0,1,0,1,0,2024-12-18T04:20:24Z,2024-12-18T04:20:36Z,1,,,,,23,
10.6084/m9.figshare.28051041,figshare.ars,2024,Text,Additional file 5 of Stereotactic body radiotherapy as metastasis-directed therapy in oligometastatic prostate cancer: a systematic review and meta-analysis of randomized controlled trials,figshare,0,1,0,1,0,2024-12-18T04:20:28Z,2024-12-18T04:20:37Z,1,,,,,23,
10.6084/m9.figshare.28051041.v1,figshare.ars,2024,Text,Additional file 5 of Stereotactic body radiotherapy as metastasis-directed therapy in oligometastatic prostate cancer: a systematic review and meta-analysis of randomized controlled trials,figshare,0,1,0,1,0,2024-12-18T04:20:28Z,2024-12-18T04:20:37Z,1,,,,,23,
10.6084/m9.figshare.28051044,figshare.ars,2024,Text,Additional file 6 of Stereotactic body radiotherapy as metastasis-directed therapy in oligometastatic prostate cancer: a systematic review and meta-analysis of randomized controlled trials,figshare,0,1,0,1,0,2024-12-18T04:20:30Z,2024-12-18T04:20:37Z,1,,,,,23,
10.6084/m9.figshare.28051044.v1,figshare.ars,2024,Text,Additional file 6 of Stereotactic body radiotherapy as metastasis-directed therapy in oligometastatic prostate cancer: a systematic review and meta-analysis of randomized controlled trials,figshare,0,1,0,1,0,2024-12-18T04:20:31Z,2024-12-18T04:20:38Z,1,,,,,23,
10.6084/m9.figshare.c.7589139,figshare.ars,2024,Collection,Stereotactic body radiotherapy as metastasis-directed therapy in oligometastatic prostate cancer: a systematic review and meta-analysis of randomized controlled trials,figshare,0,1,0,1,0,2024-12-18T04:23:06Z,2024-12-18T04:23:06Z,1,1,OPEN,,,19,
10.5281/zenodo.14444296,cern.zenodo,2024,Dataset,POCACO: Polyp Videos for CADe Comparison,Augere Medical AS,0,1,0,0,1,2024-12-18T08:27:54Z,2024-12-18T10:22:26Z,1,1,,,,6,
10.5281/zenodo.14444297,cern.zenodo,2024,Dataset,POCACO: Polyp Videos for CADe Comparison,Augere Medical AS,0,1,0,1,0,2024-12-18T08:27:54Z,2024-12-18T10:22:26Z,1,1,,,,6,
10.5061/dryad.r2280gbnv,dryad.dryad,2024,Dataset,Empowering regional conservation: Genetic diversity assessments as a tool for eelgrass management,Dryad,0,1,0,1,0,2024-12-18T09:34:16Z,2025-07-23T16:24:54Z,1,1,,,,12,
10.5281/zenodo.14505234,cern.zenodo,2024,Other,"Towards enhanced healthcare: A mixed methods exploration of responsiveness in Gamo Gofa zone hospitals, southern Ethiopia",Zenodo,0,1,0,0,1,2024-12-18T10:33:02Z,2024-12-18T10:33:03Z,1,,,,,16,
10.5281/zenodo.14505235,cern.zenodo,2024,Other,"Towards enhanced healthcare: A mixed methods exploration of responsiveness in Gamo Gofa zone hospitals, southern Ethiopia",Zenodo,0,1,0,1,0,2024-12-18T10:33:02Z,2024-12-18T10:33:03Z,1,,,,,16,
10.6084/m9.figshare.c.7591501,figshare.ars,2024,Collection,Occupational groups and risk of suicidal behavior in men: a Swedish national cohort study during 2002–2019,figshare,0,1,0,1,0,2024-12-19T05:01:08Z,2024-12-19T05:01:09Z,1,1,OPEN,,,16,
10.6084/m9.figshare.c.7591501.v1,figshare.ars,2024,Collection,Occupational groups and risk of suicidal behavior in men: a Swedish national cohort study during 2002–2019,figshare,0,1,0,1,0,2024-12-19T05:01:08Z,2024-12-19T05:01:11Z,1,1,OPEN,,,16,
10.6084/m9.figshare.28059109,figshare.ars,2024,Text,Additional file 1 of Occupational groups and risk of suicidal behavior in men: a Swedish national cohort study during 2002–2019,figshare,0,1,0,1,0,2024-12-19T05:01:10Z,2024-12-19T05:01:19Z,1,,,,,20,
10.6084/m9.figshare.28059109.v1,figshare.ars,2024,Text,Additional file 1 of Occupational groups and risk of suicidal behavior in men: a Swedish national cohort study during 2002–2019,figshare,0,1,0,1,0,2024-12-19T05:01:12Z,2024-12-19T05:01:19Z,1,,,,,20,
10.6084/m9.figshare.28059112,figshare.ars,2024,Text,Additional file 2 of Occupational groups and risk of suicidal behavior in men: a Swedish national cohort study during 2002–2019,figshare,0,1,0,1,0,2024-12-19T05:01:12Z,2024-12-19T05:01:19Z,1,,,,,20,
10.6084/m9.figshare.28059115.v1,figshare.ars,2024,Text,Additional file 3 of Occupational groups and risk of suicidal behavior in men: a Swedish national cohort study during 2002–2019,figshare,0,1,0,1,0,2024-12-19T05:01:12Z,2024-12-19T05:01:21Z,1,,,,,20,
10.6084/m9.figshare.28059112.v1,figshare.ars,2024,Text,Additional file 2 of Occupational groups and risk of suicidal behavior in men: a Swedish national cohort study during 2002–2019,figshare,0,1,0,1,0,2024-12-19T05:01:13Z,2024-12-19T05:01:21Z,1,,,,,20,
10.6084/m9.figshare.28059115,figshare.ars,2024,Text,Additional file 3 of Occupational groups and risk of suicidal behavior in men: a Swedish national cohort study during 2002–2019,figshare,0,1,0,1,0,2024-12-19T05:01:13Z,2024-12-19T05:01:20Z,1,,,,,20,
10.6084/m9.figshare.28059118,figshare.ars,2024,Text,Additional file 4 of Occupational groups and risk of suicidal behavior in men: a Swedish national cohort study during 2002–2019,figshare,0,1,0,1,0,2024-12-19T05:01:15Z,2024-12-19T05:01:20Z,1,,,,,20,
10.6084/m9.figshare.28059118.v1,figshare.ars,2024,Text,Additional file 4 of Occupational groups and risk of suicidal behavior in men: a Swedish national cohort study during 2002–2019,figshare,0,1,0,1,0,2024-12-19T05:01:15Z,2024-12-19T05:01:21Z,1,,,,,20,
10.6084/m9.figshare.28059423.v1,figshare.ars,2024,Text,Additional file 1 of Differential late-stage face processing in autism: a magnetoencephalographic study of fusiform gyrus activation,figshare,0,1,0,1,0,2024-12-19T05:04:22Z,2024-12-19T05:04:24Z,1,,,,,17,
10.6084/m9.figshare.28059423,figshare.ars,2024,Text,Additional file 1 of Differential late-stage face processing in autism: a magnetoencephalographic study of fusiform gyrus activation,figshare,0,1,0,1,0,2024-12-19T05:04:24Z,2024-12-19T05:04:25Z,1,,,,,17,
10.6084/m9.figshare.c.7591638,figshare.ars,2024,Collection,Differential late-stage face processing in autism: a magnetoencephalographic study of fusiform gyrus activation,figshare,0,1,0,1,0,2024-12-19T05:04:24Z,2024-12-19T05:04:26Z,1,1,OPEN,,,13,
10.6084/m9.figshare.c.7591638.v1,figshare.ars,2024,Collection,Differential late-stage face processing in autism: a magnetoencephalographic study of fusiform gyrus activation,figshare,0,1,0,1,0,2024-12-19T05:04:24Z,2024-12-19T05:04:27Z,1,1,OPEN,,,13,
10.5878/a98n-gr74,snd.snd,2024,Dataset,Swedish National Election Study 2018,University of Gothenburg,1,1,0,1,0,2024-12-19T11:07:34Z,2025-09-22T09:18:05Z,1,1,RESTRICTED,,,5,
10.5878/hd9e-yx67,snd.snd,2024,Dataset,Swedish National Election Study 2018,University of Gothenburg,1,1,0,0,1,2024-12-19T11:07:35Z,2025-09-22T10:42:56Z,1,1,RESTRICTED,,,5,
10.5878/2ty4-tk98,snd.snd,2024,Dataset,The Swedish National Election Study 2022 - CSES Edition,University of Gothenburg,1,1,0,1,0,2024-12-19T11:07:47Z,2025-09-22T08:52:59Z,1,1,RESTRICTED,,,9,
10.5878/aqkr-nk47,snd.snd,2024,Dataset,The Swedish National Election Study 2022 - CSES Edition,University of Gothenburg,1,1,0,0,1,2024-12-19T11:07:48Z,2025-09-22T10:43:20Z,1,1,RESTRICTED,,,9,
10.5878/8d5d-kz39,snd.snd,2024,Dataset,Socio-economic and gold mining information of municipalities in Colombia,University of Gothenburg,1,0,0,1,0,2024-12-19T16:06:05Z,2025-09-22T09:05:09Z,1,,,,,9,
10.5878/4n7g-4r81,snd.snd,2024,Dataset,Socio-economic and gold mining information of municipalities in Colombia,University of Gothenburg,1,0,0,0,1,2024-12-19T16:06:06Z,2025-09-22T10:44:29Z,1,,,,,9,
10.5061/dryad.kprr4xhcw,dryad.dryad,2024,Dataset,Data from: The contribution of hydric habitats to the richness of the Cape fynbos flora,Dryad,0,1,0,1,0,2024-12-20T00:53:19Z,2025-07-23T13:53:38Z,1,1,,,,15,
10.5878/8sck-gs20,snd.snd,2024,Dataset,Data for: Separating triplet exciton diffusion from triplet-triplet annihilation by the introduction of a mediator,University of Gothenburg,1,1,1,1,0,2024-12-20T11:30:07Z,2025-09-22T09:44:19Z,1,1,OPEN,,,15,10.1039/d4sc07004f 
10.5878/x8c5-4v83,snd.snd,2024,Dataset,Data for: Separating triplet exciton diffusion from triplet-triplet annihilation by the introduction of a mediator,University of Gothenburg,1,1,1,0,1,2024-12-20T11:30:08Z,2025-09-22T10:24:38Z,1,1,OPEN,,,15,10.1039/d4sc07004f 
10.5281/zenodo.14537731,cern.zenodo,2024,Text,D5.5 FAIR and RDM training modules for open collections,Zenodo,0,1,0,1,0,2024-12-20T19:24:57Z,2024-12-20T19:24:59Z,1,,,,,9,
10.5281/zenodo.14537730,cern.zenodo,2024,Text,D5.5 FAIR and RDM training modules for open collections,Zenodo,0,1,0,0,1,2024-12-20T19:24:58Z,2024-12-20T19:24:59Z,1,,,,,9,
10.6084/m9.figshare.c.7596011,figshare.ars,2024,Collection,Influence of an enhanced recovery programme on clinical outcomes and health-related quality of life after pancreaticoduodenectomy ad modum Whipple – an explorative and comparative single-centre study,figshare,0,1,0,1,0,2024-12-22T04:14:15Z,2024-12-22T04:23:09Z,1,1,OPEN,,,26,
10.6084/m9.figshare.28078784,figshare.ars,2024,Text,Additional file 1 of Influence of an enhanced recovery programme on clinical outcomes and health-related quality of life after pancreaticoduodenectomy ad modum Whipple – an explorative and comparative single-centre study,figshare,0,1,0,1,0,2024-12-22T04:15:17Z,2024-12-22T04:15:18Z,1,,,,,30,
10.6084/m9.figshare.c.7596011.v1,figshare.ars,2024,Collection,Influence of an enhanced recovery programme on clinical outcomes and health-related quality of life after pancreaticoduodenectomy ad modum Whipple – an explorative and comparative single-centre study,figshare,0,1,0,1,0,2024-12-22T04:23:07Z,2024-12-22T04:23:08Z,1,1,OPEN,,,26,
10.6084/m9.figshare.28078784.v1,figshare.ars,2024,Text,Additional file 1 of Influence of an enhanced recovery programme on clinical outcomes and health-related quality of life after pancreaticoduodenectomy ad modum Whipple – an explorative and comparative single-centre study,figshare,0,1,0,1,0,2024-12-22T05:13:31Z,2024-12-22T05:13:33Z,1,,,,,30,
10.5281/zenodo.14542673,cern.zenodo,2024,Software,The Coq Proof Assistant,Zenodo,0,0,1,1,0,2024-12-22T05:47:27Z,2025-05-16T06:39:51Z,1,,,,,4,
10.5281/zenodo.14547205,cern.zenodo,2024,Dataset,"Towards enhanced healthcare: A mixed methods exploration of responsiveness in Gamo Gofa zone hospitals, southern Ethiopia",Zenodo,0,1,0,1,0,2024-12-23T11:24:49Z,2024-12-27T14:58:12Z,1,1,,,,16,
10.6084/m9.figshare.28088458,figshare.ars,2024,Text,Additional file 1 of Association between a large change between the minimum and maximum monthly values of solar insolation and a history of suicide attempts in bipolar I disorder,figshare,0,1,0,1,0,2024-12-24T05:15:15Z,2024-12-24T05:15:18Z,1,,,,,29,
10.6084/m9.figshare.28088458.v1,figshare.ars,2024,Text,Additional file 1 of Association between a large change between the minimum and maximum monthly values of solar insolation and a history of suicide attempts in bipolar I disorder,figshare,0,1,0,1,0,2024-12-24T05:15:15Z,2024-12-24T05:15:20Z,1,,,,,29,
10.6084/m9.figshare.c.7598401,figshare.ars,2024,Collection,Association between a large change between the minimum and maximum monthly values of solar insolation and a history of suicide attempts in bipolar I disorder,figshare,0,1,0,1,0,2024-12-24T05:15:16Z,2024-12-24T05:15:20Z,1,1,OPEN,,,25,
10.6084/m9.figshare.c.7598401.v1,figshare.ars,2024,Collection,Association between a large change between the minimum and maximum monthly values of solar insolation and a history of suicide attempts in bipolar I disorder,figshare,0,1,0,1,0,2024-12-24T05:15:16Z,2024-12-24T05:15:20Z,1,1,OPEN,,,25,
10.5061/dryad.7wm37pw0g,dryad.dryad,2024,Dataset,Data from: A Phylogenomic analysis of Genipa (Rubiaceae) using target sequence capture data,Dryad,0,1,0,1,0,2024-12-24T10:08:39Z,2025-07-23T11:29:23Z,1,1,,,,13,
10.1594/pangaea.973723,pangaea.repository,2024,Dataset,Seawater carbonate chemistry and genomics variation of Arbacia lixula individuals living across a natural pH gradient in Canary Islands,PANGAEA,0,1,0,1,0,2024-12-27T03:55:59Z,2024-12-27T03:56:01Z,1,1,OPEN,,,19,
10.6084/m9.figshare.c.7604485,figshare.ars,2024,Collection,Sex differences in the relationships between 24-h rest-activity patterns and plasma markers of Alzheimer’s disease pathology,figshare,0,1,0,1,0,2024-12-31T04:49:18Z,2024-12-31T04:49:19Z,1,1,OPEN,,,16,
10.6084/m9.figshare.28112731,figshare.ars,2024,Text,Additional file 1 of Sex differences in the relationships between 24-h rest-activity patterns and plasma markers of Alzheimer’s disease pathology,figshare,0,1,0,1,0,2024-12-31T04:49:19Z,2024-12-31T04:53:41Z,1,,,,,20,
10.6084/m9.figshare.c.7604485.v1,figshare.ars,2024,Collection,Sex differences in the relationships between 24-h rest-activity patterns and plasma markers of Alzheimer’s disease pathology,figshare,0,1,0,1,0,2024-12-31T04:53:39Z,2024-12-31T05:23:07Z,1,1,OPEN,,,16,
10.6084/m9.figshare.28112731.v1,figshare.ars,2024,Text,Additional file 1 of Sex differences in the relationships between 24-h rest-activity patterns and plasma markers of Alzheimer’s disease pathology,figshare,0,1,0,1,0,2024-12-31T04:53:40Z,2024-12-31T05:13:41Z,1,,,,,20,
