doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,createdAt,updatedAt,inDataCite,inOpenAire,openAireBestAccessRight,openAireIndicatorsDownloads,openAireIndicatorsViews,clientName,clientType
10.5281/zenodo.14178285,cern.zenodo,2024,Other,Pan-cancer profiling of tumor-infiltrating natural killer cells through transcriptional reference mapping,Zenodo,0,1,0,1,0,2024-11-18T11:04:25Z,2024-11-18T11:04:26Z,1,,,,,Zenodo,repository
10.6084/m9.figshare.27861245,figshare.ars,2024,Text,Additional file 1 of Negotiating care in organizational borderlands: a grounded theory of inter-organizational collaboration in coordination of care,figshare,0,1,0,1,0,2024-11-20T07:57:26Z,2024-11-20T07:57:29Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27861245.v1,figshare.ars,2024,Text,Additional file 1 of Negotiating care in organizational borderlands: a grounded theory of inter-organizational collaboration in coordination of care,figshare,0,1,0,1,0,2024-11-20T07:57:27Z,2024-11-20T07:57:30Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27861248,figshare.ars,2024,Text,Additional file 2 of Negotiating care in organizational borderlands: a grounded theory of inter-organizational collaboration in coordination of care,figshare,0,1,0,1,0,2024-11-20T07:57:28Z,2024-11-20T07:57:31Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27861248.v1,figshare.ars,2024,Text,Additional file 2 of Negotiating care in organizational borderlands: a grounded theory of inter-organizational collaboration in coordination of care,figshare,0,1,0,1,0,2024-11-20T07:57:28Z,2024-11-20T07:57:30Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7548017,figshare.ars,2024,Collection,Negotiating care in organizational borderlands: a grounded theory of inter-organizational collaboration in coordination of care,figshare,0,1,0,1,0,2024-11-20T07:57:30Z,2024-11-20T07:57:31Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7548068,figshare.ars,2024,Collection,Contextualising the job demands–resources model: a cross-sectional study of the psychosocial work environment across different healthcare professions,figshare,0,1,0,1,0,2024-11-20T07:58:11Z,2024-11-20T07:58:13Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7548068.v1,figshare.ars,2024,Collection,Contextualising the job demands–resources model: a cross-sectional study of the psychosocial work environment across different healthcare professions,figshare,0,1,0,1,0,2024-11-20T07:58:12Z,2024-11-20T07:58:13Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.27861323,figshare.ars,2024,Text,Additional file 1 of Contextualising the job demands–resources model: a cross-sectional study of the psychosocial work environment across different healthcare professions,figshare,0,1,0,1,0,2024-11-20T07:58:13Z,2024-11-20T07:58:16Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27861323.v1,figshare.ars,2024,Text,Additional file 1 of Contextualising the job demands–resources model: a cross-sectional study of the psychosocial work environment across different healthcare professions,figshare,0,1,0,1,0,2024-11-20T07:58:13Z,2024-11-20T07:58:15Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27861432,figshare.ars,2024,Text,Additional file 1 of Human papillomavirus infections during pregnancy and adverse pregnancy outcomes: a Scandinavian prospective mother-child cohort study,figshare,0,1,0,1,0,2024-11-20T07:59:07Z,2024-11-20T07:59:08Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27861432.v1,figshare.ars,2024,Text,Additional file 1 of Human papillomavirus infections during pregnancy and adverse pregnancy outcomes: a Scandinavian prospective mother-child cohort study,figshare,0,1,0,1,0,2024-11-20T07:59:07Z,2024-11-20T07:59:08Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7548126,figshare.ars,2024,Collection,Human papillomavirus infections during pregnancy and adverse pregnancy outcomes: a Scandinavian prospective mother-child cohort study,figshare,0,1,0,1,0,2024-11-20T07:59:07Z,2024-11-20T07:59:09Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7548126.v1,figshare.ars,2024,Collection,Human papillomavirus infections during pregnancy and adverse pregnancy outcomes: a Scandinavian prospective mother-child cohort study,figshare,0,1,0,1,0,2024-11-20T07:59:07Z,2024-11-20T07:59:08Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7548017.v1,figshare.ars,2024,Collection,Negotiating care in organizational borderlands: a grounded theory of inter-organizational collaboration in coordination of care,figshare,0,1,0,1,0,2024-11-20T08:23:07Z,2024-11-20T08:23:08Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.27872920,figshare.ars,2024,Text,Additional file 1 of A randomized clinical trial of intranasal dexmedetomidine versus inhaled nitrous oxide for procedural sedation and analgesia in children,figshare,0,1,0,1,0,2024-11-21T04:41:48Z,2024-11-21T04:41:49Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27872920.v1,figshare.ars,2024,Text,Additional file 1 of A randomized clinical trial of intranasal dexmedetomidine versus inhaled nitrous oxide for procedural sedation and analgesia in children,figshare,0,1,0,1,0,2024-11-21T04:41:48Z,2024-11-21T04:41:49Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7549822,figshare.ars,2024,Collection,A randomized clinical trial of intranasal dexmedetomidine versus inhaled nitrous oxide for procedural sedation and analgesia in children,figshare,0,1,0,1,0,2024-11-21T04:41:49Z,2024-11-21T04:41:50Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7549822.v1,figshare.ars,2024,Collection,A randomized clinical trial of intranasal dexmedetomidine versus inhaled nitrous oxide for procedural sedation and analgesia in children,figshare,0,1,0,1,0,2024-11-21T04:41:49Z,2024-11-21T04:41:50Z,1,1,OPEN,,,figshare Academic Research System,repository
10.5281/zenodo.14195096,cern.zenodo,2024,Dataset,LD reference for HDL-L,Zenodo,0,1,0,1,0,2024-11-21T11:40:39Z,2024-11-21T11:40:41Z,1,1,,,,Zenodo,repository
10.6084/m9.figshare.27888197,figshare.ars,2024,Text,Additional file 1 of Intravitreal injection of the Galectin-3 inhibitor TD139 provides neuroprotection in a rat model of ocular hypertensive glaucoma,figshare,0,1,0,1,0,2024-11-22T07:54:17Z,2024-11-22T07:54:19Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27888197.v1,figshare.ars,2024,Text,Additional file 1 of Intravitreal injection of the Galectin-3 inhibitor TD139 provides neuroprotection in a rat model of ocular hypertensive glaucoma,figshare,0,1,0,1,0,2024-11-22T07:54:17Z,2024-11-22T07:54:18Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7552235,figshare.ars,2024,Collection,Intravitreal injection of the Galectin-3 inhibitor TD139 provides neuroprotection in a rat model of ocular hypertensive glaucoma,figshare,0,1,0,1,0,2024-11-22T07:54:18Z,2024-11-22T07:54:20Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7552235.v1,figshare.ars,2024,Collection,Intravitreal injection of the Galectin-3 inhibitor TD139 provides neuroprotection in a rat model of ocular hypertensive glaucoma,figshare,0,1,0,1,0,2024-11-22T07:54:18Z,2024-11-22T07:54:20Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7552326,figshare.ars,2024,Collection,"A digitally supported multimodal lifestyle program to promote brain health among older adults (the LETHE randomized controlled feasibility trial): study design, progress, and first results",figshare,0,1,0,1,0,2024-11-22T07:55:51Z,2024-11-22T07:55:53Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7552326.v1,figshare.ars,2024,Collection,"A digitally supported multimodal lifestyle program to promote brain health among older adults (the LETHE randomized controlled feasibility trial): study design, progress, and first results",figshare,0,1,0,1,0,2024-11-22T07:55:52Z,2024-11-22T07:55:53Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.27888354,figshare.ars,2024,Text,"Additional file 1 of A digitally supported multimodal lifestyle program to promote brain health among older adults (the LETHE randomized controlled feasibility trial): study design, progress, and first results",figshare,0,1,0,1,0,2024-11-22T07:55:55Z,2024-11-22T07:55:57Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27888354.v1,figshare.ars,2024,Text,"Additional file 1 of A digitally supported multimodal lifestyle program to promote brain health among older adults (the LETHE randomized controlled feasibility trial): study design, progress, and first results",figshare,0,1,0,1,0,2024-11-22T07:55:55Z,2024-11-22T07:55:57Z,1,,,,,figshare Academic Research System,repository
10.5281/zenodo.14205018,cern.zenodo,2024,Dataset,A Prefrontal Cortex Map based on Single Neuron Activity,Zenodo,0,1,1,1,0,2024-11-22T14:59:04Z,2024-11-22T15:01:33Z,1,1,,,,Zenodo,repository
10.5281/zenodo.14205017,cern.zenodo,2024,Dataset,A Prefrontal Cortex Map based on Single Neuron Activity,Zenodo,0,1,1,0,1,2024-11-22T14:59:05Z,2024-11-22T15:01:33Z,1,1,,,,Zenodo,repository
10.5281/zenodo.14209925,cern.zenodo,2024,Dataset,LD reference panel for UKB-PPP cis-pQTL,Zenodo,0,1,0,0,1,2024-11-23T17:24:30Z,2024-11-23T17:24:31Z,1,1,,,,Zenodo,repository
10.5281/zenodo.14209926,cern.zenodo,2024,Dataset,LD reference panel for UKB-PPP cis-pQTL,Zenodo,0,1,0,1,0,2024-11-23T17:24:30Z,2024-11-23T17:24:31Z,1,1,,,,Zenodo,repository
10.5281/zenodo.14216102,cern.zenodo,2024,Text,Supplementary Material: Adverse cardiometabolic outcomes in men with sisters with polycystic ovary syndrome,Zenodo,0,1,1,0,1,2024-11-25T11:56:46Z,2024-11-25T12:08:53Z,1,,,,,Zenodo,repository
10.5281/zenodo.14216103,cern.zenodo,2024,Text,Supplementary Material: Adverse cardiometabolic outcomes in men with sisters with polycystic ovary syndrome,Zenodo,0,1,1,1,0,2024-11-25T11:56:47Z,2024-11-25T12:08:53Z,1,,,,,Zenodo,repository
10.6084/m9.figshare.27907420,figshare.ars,2024,Text,Additional file 1 of High-concentrated platelet-rich plasma (PRP) versus placebo in osteoarthritis in the thumb base: study protocol for an assessor-blinded randomized controlled trial,figshare,0,1,0,1,0,2024-11-26T07:42:43Z,2024-11-26T07:42:45Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27907420.v1,figshare.ars,2024,Text,Additional file 1 of High-concentrated platelet-rich plasma (PRP) versus placebo in osteoarthritis in the thumb base: study protocol for an assessor-blinded randomized controlled trial,figshare,0,1,0,1,0,2024-11-26T07:42:43Z,2024-11-26T07:42:45Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7556854,figshare.ars,2024,Collection,High-concentrated platelet-rich plasma (PRP) versus placebo in osteoarthritis in the thumb base: study protocol for an assessor-blinded randomized controlled trial,figshare,0,1,0,1,0,2024-11-26T07:42:44Z,2024-11-26T07:42:45Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.27907617,figshare.ars,2024,Text,Additional file 1 of Computerized decision support to optimally funnel patients through the diagnostic pathway for dementia,figshare,0,1,0,1,0,2024-11-26T07:44:50Z,2024-11-26T07:44:51Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27907617.v1,figshare.ars,2024,Text,Additional file 1 of Computerized decision support to optimally funnel patients through the diagnostic pathway for dementia,figshare,0,1,0,1,0,2024-11-26T07:44:50Z,2024-11-26T07:44:51Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7556943,figshare.ars,2024,Collection,Computerized decision support to optimally funnel patients through the diagnostic pathway for dementia,figshare,0,1,0,1,0,2024-11-26T07:44:50Z,2024-11-26T07:44:51Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7556943.v1,figshare.ars,2024,Collection,Computerized decision support to optimally funnel patients through the diagnostic pathway for dementia,figshare,0,1,0,1,0,2024-11-26T07:44:50Z,2024-11-26T07:44:51Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.27907630,figshare.ars,2024,Text,Additional file 1 of Road traffic noise and breast cancer: DNA methylation in four core circadian genes,figshare,0,1,0,1,0,2024-11-26T07:44:53Z,2024-11-26T07:44:54Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27907630.v1,figshare.ars,2024,Text,Additional file 1 of Road traffic noise and breast cancer: DNA methylation in four core circadian genes,figshare,0,1,0,1,0,2024-11-26T07:44:53Z,2024-11-26T07:44:55Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7556947,figshare.ars,2024,Collection,Road traffic noise and breast cancer: DNA methylation in four core circadian genes,figshare,0,1,0,1,0,2024-11-26T07:44:54Z,2024-11-26T07:44:55Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7556947.v1,figshare.ars,2024,Collection,Road traffic noise and breast cancer: DNA methylation in four core circadian genes,figshare,0,1,0,1,0,2024-11-26T07:44:54Z,2024-11-26T07:44:55Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7556854.v1,figshare.ars,2024,Collection,High-concentrated platelet-rich plasma (PRP) versus placebo in osteoarthritis in the thumb base: study protocol for an assessor-blinded randomized controlled trial,figshare,0,1,0,1,0,2024-11-26T08:23:04Z,2024-11-26T08:23:05Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.27915252,figshare.ars,2024,Text,Additional file 1 of Low-dose tamoxifen treatment reduces collagen organisation indicative of tissue stiffness in the normal breast: results from the KARISMA randomised controlled trial,figshare,0,1,0,1,0,2024-11-27T04:47:43Z,2024-11-27T04:47:44Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27915252.v1,figshare.ars,2024,Text,Additional file 1 of Low-dose tamoxifen treatment reduces collagen organisation indicative of tissue stiffness in the normal breast: results from the KARISMA randomised controlled trial,figshare,0,1,0,1,0,2024-11-27T04:47:43Z,2024-11-27T04:47:45Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7558446,figshare.ars,2024,Collection,Low-dose tamoxifen treatment reduces collagen organisation indicative of tissue stiffness in the normal breast: results from the KARISMA randomised controlled trial,figshare,0,1,0,1,0,2024-11-27T04:47:44Z,2024-11-27T04:47:45Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7558446.v1,figshare.ars,2024,Collection,Low-dose tamoxifen treatment reduces collagen organisation indicative of tissue stiffness in the normal breast: results from the KARISMA randomised controlled trial,figshare,0,1,0,1,0,2024-11-27T04:47:44Z,2024-11-27T04:47:46Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.27915311,figshare.ars,2024,Text,Additional file 1 of Impact of dementia on post-hip fracture walking ability: a stratified analysis based on pre-fracture mobility in Swedish cohorts of older adults,figshare,0,1,0,1,0,2024-11-27T04:48:21Z,2024-11-27T04:48:23Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27915311.v1,figshare.ars,2024,Text,Additional file 1 of Impact of dementia on post-hip fracture walking ability: a stratified analysis based on pre-fracture mobility in Swedish cohorts of older adults,figshare,0,1,0,1,0,2024-11-27T04:48:21Z,2024-11-27T04:48:23Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7558481,figshare.ars,2024,Collection,Impact of dementia on post-hip fracture walking ability: a stratified analysis based on pre-fracture mobility in Swedish cohorts of older adults,figshare,0,1,0,1,0,2024-11-27T04:48:22Z,2024-11-27T04:48:23Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7558481.v1,figshare.ars,2024,Collection,Impact of dementia on post-hip fracture walking ability: a stratified analysis based on pre-fracture mobility in Swedish cohorts of older adults,figshare,0,1,0,1,0,2024-11-27T04:48:22Z,2024-11-27T04:48:23Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.27915455,figshare.ars,2024,Dataset,Additional file 1 of Personalized circulating tumor DNA analysis for sensitive disease monitoring and detection of relapse in neuroblastoma,figshare,0,1,0,1,0,2024-11-27T04:49:41Z,2024-11-27T04:49:46Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.27915455.v1,figshare.ars,2024,Dataset,Additional file 1 of Personalized circulating tumor DNA analysis for sensitive disease monitoring and detection of relapse in neuroblastoma,figshare,0,1,0,1,0,2024-11-27T04:49:41Z,2024-11-27T04:49:46Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.27915458,figshare.ars,2024,Dataset,Additional file 2 of Personalized circulating tumor DNA analysis for sensitive disease monitoring and detection of relapse in neuroblastoma,figshare,0,1,0,1,0,2024-11-27T04:49:42Z,2024-11-27T04:49:46Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.27915458.v1,figshare.ars,2024,Dataset,Additional file 2 of Personalized circulating tumor DNA analysis for sensitive disease monitoring and detection of relapse in neuroblastoma,figshare,0,1,0,1,0,2024-11-27T04:49:42Z,2024-11-27T04:49:47Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.27915461,figshare.ars,2024,Dataset,Additional file 3 of Personalized circulating tumor DNA analysis for sensitive disease monitoring and detection of relapse in neuroblastoma,figshare,0,1,0,1,0,2024-11-27T04:49:44Z,2024-11-27T04:49:46Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.27915461.v1,figshare.ars,2024,Dataset,Additional file 3 of Personalized circulating tumor DNA analysis for sensitive disease monitoring and detection of relapse in neuroblastoma,figshare,0,1,0,1,0,2024-11-27T04:49:44Z,2024-11-27T04:49:46Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.27915464,figshare.ars,2024,Text,Additional file 4 of Personalized circulating tumor DNA analysis for sensitive disease monitoring and detection of relapse in neuroblastoma,figshare,0,1,0,1,0,2024-11-27T04:49:45Z,2024-11-27T04:49:47Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27915464.v1,figshare.ars,2024,Text,Additional file 4 of Personalized circulating tumor DNA analysis for sensitive disease monitoring and detection of relapse in neuroblastoma,figshare,0,1,0,1,0,2024-11-27T04:49:45Z,2024-11-27T04:49:47Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7558553,figshare.ars,2024,Collection,Personalized circulating tumor DNA analysis for sensitive disease monitoring and detection of relapse in neuroblastoma,figshare,0,1,0,1,0,2024-11-27T04:49:47Z,2024-11-27T04:49:48Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7558553.v1,figshare.ars,2024,Collection,Personalized circulating tumor DNA analysis for sensitive disease monitoring and detection of relapse in neuroblastoma,figshare,0,1,0,1,0,2024-11-27T05:23:03Z,2024-11-27T05:23:04Z,1,1,OPEN,,,figshare Academic Research System,repository
10.5281/zenodo.14237090,cern.zenodo,2024,Software,nf-core/taxprofiler: v1.2.1 - Bouncy Basenji Patch [2024-11-28],Zenodo,0,1,0,1,0,2024-11-28T15:09:56Z,2025-04-11T08:48:50Z,1,,,,,Zenodo,repository
10.17632/dxh4cfdxvh,bl.mendeley,2024,Dataset,Systems-level immunomonitoring in children with solid tumors,Mendeley Data,0,0,1,0,1,2024-11-28T16:38:17Z,2025-06-01T06:49:18Z,1,,,,,Mendeley Data,repository
10.17632/dxh4cfdxvh.1,bl.mendeley,2024,Dataset,Systems-level immunomonitoring in children with solid tumors,Mendeley Data,0,0,1,1,0,2024-11-28T16:38:19Z,2024-11-28T16:38:20Z,1,,,,,Mendeley Data,repository
10.6084/m9.figshare.c.7563955,figshare.ars,2024,Collection,Toll-like receptor activation induces airway obstruction and hyperresponsiveness in guinea pigs,figshare,0,1,0,1,0,2024-11-30T04:37:31Z,2024-11-30T04:37:32Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7563955.v1,figshare.ars,2024,Collection,Toll-like receptor activation induces airway obstruction and hyperresponsiveness in guinea pigs,figshare,0,1,0,1,0,2024-11-30T04:37:31Z,2024-11-30T04:37:32Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.27932584,figshare.ars,2024,Text,Additional file 1 of Toll-like receptor activation induces airway obstruction and hyperresponsiveness in guinea pigs,figshare,0,1,0,1,0,2024-11-30T04:37:35Z,2024-11-30T04:37:36Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27932584.v1,figshare.ars,2024,Text,Additional file 1 of Toll-like receptor activation induces airway obstruction and hyperresponsiveness in guinea pigs,figshare,0,1,0,1,0,2024-11-30T04:37:35Z,2024-11-30T04:37:36Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27934829,figshare.ars,2024,Text,Additional file 1 of Impact of household characteristics on patient outcomes post hip fracture: a Welsh nationwide observational cohort study,figshare,0,1,0,1,0,2024-12-01T04:19:22Z,2024-12-01T04:19:24Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27934829.v1,figshare.ars,2024,Text,Additional file 1 of Impact of household characteristics on patient outcomes post hip fracture: a Welsh nationwide observational cohort study,figshare,0,1,0,1,0,2024-12-01T04:19:22Z,2024-12-01T04:19:24Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7564544,figshare.ars,2024,Collection,Impact of household characteristics on patient outcomes post hip fracture: a Welsh nationwide observational cohort study,figshare,0,1,0,1,0,2024-12-01T04:19:23Z,2024-12-01T04:19:24Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7564544.v1,figshare.ars,2024,Collection,Impact of household characteristics on patient outcomes post hip fracture: a Welsh nationwide observational cohort study,figshare,0,1,0,1,0,2024-12-01T04:19:23Z,2024-12-01T04:19:23Z,1,1,OPEN,,,figshare Academic Research System,repository
10.5281/zenodo.14262718,cern.zenodo,2025,Software,calebclayreagor/ybx1-HC-regeneration: Final release for revised manuscript,Zenodo,0,1,0,0,1,2024-12-02T21:43:17Z,2025-05-27T09:55:11Z,1,,,,,Zenodo,repository
10.6084/m9.figshare.c.7567325,figshare.ars,2024,Collection,Community-based psychosocial support interventions to reduce stigma and improve mental health of people with infectious diseases: a scoping review,figshare,0,1,0,1,0,2024-12-03T04:47:22Z,2024-12-03T04:47:23Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7567325.v1,figshare.ars,2024,Collection,Community-based psychosocial support interventions to reduce stigma and improve mental health of people with infectious diseases: a scoping review,figshare,0,1,0,1,0,2024-12-03T04:47:22Z,2024-12-03T04:54:51Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.27949691.v1,figshare.ars,2024,Text,Additional file 1 of Community-based psychosocial support interventions to reduce stigma and improve mental health of people with infectious diseases: a scoping review,figshare,0,1,0,1,0,2024-12-03T04:49:07Z,2024-12-03T04:49:09Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27949691,figshare.ars,2024,Text,Additional file 1 of Community-based psychosocial support interventions to reduce stigma and improve mental health of people with infectious diseases: a scoping review,figshare,0,1,0,1,0,2024-12-03T05:14:12Z,2024-12-03T05:14:14Z,1,,,,,figshare Academic Research System,repository
10.5281/zenodo.14202840,cern.zenodo,2024,Dataset,Distinct tissue-dependent composition and gene expression of human fetal innate lymphoid cells,Zenodo,0,1,1,0,1,2024-12-03T08:47:04Z,2024-12-03T08:47:05Z,1,1,,,,Zenodo,repository
10.5281/zenodo.14202841,cern.zenodo,2024,Dataset,Distinct tissue-dependent composition and gene expression of human fetal innate lymphoid cells,Zenodo,0,1,1,1,0,2024-12-03T08:47:04Z,2024-12-03T08:47:05Z,1,1,,,,Zenodo,repository
10.48448/1rgd-n779,undsci.oopmau,2024,Audiovisual,Elman Prize Symposium,Underline Science Inc.,0,1,0,1,0,2024-12-03T08:48:33Z,2025-05-13T09:07:07Z,1,,,,,Underline Science Inc.,repository
10.6084/m9.figshare.27957885,figshare.ars,2024,Text,Additional file 1 of Evidence is not enough: health technology reassessment to de-implement low-value care,figshare,0,1,0,1,0,2024-12-04T04:36:42Z,2024-12-04T04:36:47Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27957885.v1,figshare.ars,2024,Text,Additional file 1 of Evidence is not enough: health technology reassessment to de-implement low-value care,figshare,0,1,0,1,0,2024-12-04T04:36:43Z,2024-12-04T04:36:47Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27957888,figshare.ars,2024,Text,Additional file 2 of Evidence is not enough: health technology reassessment to de-implement low-value care,figshare,0,1,0,1,0,2024-12-04T04:36:44Z,2024-12-04T04:36:47Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27957888.v1,figshare.ars,2024,Text,Additional file 2 of Evidence is not enough: health technology reassessment to de-implement low-value care,figshare,0,1,0,1,0,2024-12-04T04:36:44Z,2024-12-04T04:36:47Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27957891,figshare.ars,2024,Text,Additional file 3 of Evidence is not enough: health technology reassessment to de-implement low-value care,figshare,0,1,0,1,0,2024-12-04T04:36:46Z,2024-12-04T04:36:48Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27957891.v1,figshare.ars,2024,Text,Additional file 3 of Evidence is not enough: health technology reassessment to de-implement low-value care,figshare,0,1,0,1,0,2024-12-04T04:36:46Z,2024-12-04T04:36:48Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7569318,figshare.ars,2024,Collection,Evidence is not enough: health technology reassessment to de-implement low-value care,figshare,0,1,0,1,0,2024-12-04T04:36:46Z,2024-12-04T04:36:47Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7569318.v1,figshare.ars,2024,Collection,Evidence is not enough: health technology reassessment to de-implement low-value care,figshare,0,1,0,1,0,2024-12-04T04:36:46Z,2024-12-04T04:36:47Z,1,1,OPEN,,,figshare Academic Research System,repository
10.5281/zenodo.14276006,cern.zenodo,2024,Software,uio-bmi/LIgO,Zenodo,0,1,0,0,1,2024-12-04T13:37:00Z,2024-12-04T13:37:01Z,1,,,,,Zenodo,repository
10.5281/zenodo.14276007,cern.zenodo,2024,Software,uio-bmi/LIgO,Zenodo,0,1,0,1,0,2024-12-04T13:37:00Z,2024-12-04T13:37:01Z,1,,,,,Zenodo,repository
10.6084/m9.figshare.27967230,figshare.ars,2024,Text,Additional file 1 of Pheno-Ranker: a toolkit for comparison of phenotypic data stored in GA4GH standards and beyond,figshare,0,1,0,1,0,2024-12-05T09:32:54Z,2024-12-05T09:33:00Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27967230.v1,figshare.ars,2024,Text,Additional file 1 of Pheno-Ranker: a toolkit for comparison of phenotypic data stored in GA4GH standards and beyond,figshare,0,1,0,1,0,2024-12-05T09:32:54Z,2024-12-05T09:33:00Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27967233,figshare.ars,2024,Text,Additional file 2 of Pheno-Ranker: a toolkit for comparison of phenotypic data stored in GA4GH standards and beyond,figshare,0,1,0,1,0,2024-12-05T09:32:55Z,2024-12-05T09:33:00Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27967233.v1,figshare.ars,2024,Text,Additional file 2 of Pheno-Ranker: a toolkit for comparison of phenotypic data stored in GA4GH standards and beyond,figshare,0,1,0,1,0,2024-12-05T09:32:55Z,2024-12-05T09:33:00Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27967236,figshare.ars,2024,Text,Additional file 3 of Pheno-Ranker: a toolkit for comparison of phenotypic data stored in GA4GH standards and beyond,figshare,0,1,0,1,0,2024-12-05T09:32:56Z,2024-12-05T09:33:00Z,1,,,,,figshare Academic Research System,repository
